# features, adsorption energy relative to Pt(111) (eV), OH.db row id, slab.db row id
1,0,0,0,0,4,0,2,0,0,1,0,1,1,0,1,0,0,0,2,-0.376736,1,124
1,0,0,0,0,2,2,0,2,0,1,0,1,1,0,0,0,1,2,0,-0.568611,2,4
0,0,0,0,1,0,2,2,2,0,1,1,1,0,0,1,0,0,2,0,-0.768737,3,126
0,0,0,0,1,0,0,4,2,0,0,0,1,1,1,0,1,2,0,0,-0.667310,4,138
0,0,0,0,1,0,2,2,2,0,1,0,2,0,0,0,0,2,0,1,-0.791916,5,1
0,0,0,1,0,0,0,4,2,0,1,0,0,1,1,0,2,0,0,1,-0.290712,6,139
0,0,0,1,0,0,4,0,2,0,0,0,0,1,2,1,0,0,0,2,-0.343659,7,137
1,0,0,0,0,2,0,2,2,0,1,0,1,1,0,0,2,0,0,1,-0.496882,8,130
1,0,0,0,0,2,2,0,2,0,1,0,0,2,0,0,0,0,0,3,-0.509178,9,133
0,0,0,0,1,0,2,2,2,0,1,0,1,1,0,1,0,0,0,2,-0.730545,10,135
0,0,0,0,1,0,0,2,4,0,1,2,0,0,0,0,3,0,0,0,-0.709018,11,143
0,0,0,1,0,0,0,2,2,2,1,1,1,0,0,1,0,0,2,0,-0.328728,12,2
1,0,0,0,0,2,2,0,2,0,0,2,1,0,0,0,0,2,0,1,-0.614979,13,6
1,0,0,0,0,0,2,2,2,0,1,0,0,2,0,0,3,0,0,0,-0.653322,14,160
0,0,0,1,0,2,0,4,0,0,1,0,1,1,0,0,0,0,3,0,-0.162467,15,174
1,0,0,0,0,0,4,0,0,2,0,0,2,1,0,0,2,0,1,0,-0.659720,17,8
1,0,0,0,0,0,0,2,4,0,0,0,2,0,1,0,0,0,0,3,-0.491677,18,62
1,0,0,0,0,0,2,2,2,0,1,0,2,0,0,0,3,0,0,0,-0.677236,20,166
1,0,0,0,0,2,0,2,0,2,1,1,0,1,0,0,0,1,0,2,-0.357191,21,134
0,0,1,0,0,0,4,0,2,0,1,0,0,0,2,0,0,1,0,2,-0.182521,23,170
0,0,0,0,1,2,2,0,2,0,1,1,0,0,1,0,2,0,1,0,-0.727002,24,3
0,0,0,1,0,0,4,2,0,0,0,0,1,1,1,0,0,3,0,0,-0.416994,25,165
1,0,0,0,0,2,4,0,0,0,1,0,1,1,0,0,0,1,2,0,-0.575562,26,149
1,0,0,0,0,2,2,0,2,0,1,0,1,1,0,0,3,0,0,0,-0.641811,27,22
0,0,0,0,1,0,2,2,0,2,2,0,1,0,0,0,3,0,0,0,-0.837067,28,125
0,0,0,0,1,0,2,2,0,2,0,1,1,1,0,0,3,0,0,0,-0.828434,29,127
0,0,0,0,1,0,2,2,2,0,0,0,2,0,1,1,0,0,2,0,-0.752961,30,5
0,0,0,0,1,0,2,2,2,0,0,1,1,1,0,3,0,0,0,0,-0.714355,31,136
1,0,0,0,0,4,0,2,0,0,1,0,1,1,0,0,2,0,0,1,-0.466597,32,123
0,0,0,0,1,0,2,2,2,0,0,0,1,1,1,0,0,0,0,3,-0.753626,33,30
0,0,0,0,1,0,2,0,4,0,0,1,2,0,0,0,0,2,1,0,-0.847851,34,207
1,0,0,0,0,2,0,0,4,0,0,1,1,1,0,0,3,0,0,0,-0.546794,35,12
0,0,0,1,0,0,2,2,2,0,1,0,1,1,0,2,0,0,0,1,-0.254844,36,51
0,0,0,0,1,2,2,0,2,0,0,0,1,2,0,2,0,0,1,0,-0.711607,37,158
1,0,0,0,0,0,2,2,0,2,0,0,0,3,0,2,0,1,0,0,-0.567930,38,36
0,0,0,1,0,2,2,0,2,0,0,0,3,0,0,0,1,2,0,0,-0.397375,39,73
0,0,0,0,1,2,0,2,2,0,0,1,1,0,1,0,0,0,3,0,-0.587455,40,58
0,1,0,0,0,0,0,2,2,2,1,0,0,2,0,1,0,0,2,0,0.143717,41,14
0,0,0,0,1,0,4,0,2,0,1,0,1,1,0,0,0,0,3,0,-0.822881,42,122
0,0,0,1,0,0,2,2,2,0,1,0,1,0,1,0,2,0,0,1,-0.307675,43,152
1,0,0,0,0,0,2,2,2,0,0,2,0,0,1,0,0,1,0,2,-0.616627,44,70
1,0,0,0,0,2,0,2,2,0,1,0,0,1,1,0,0,1,0,2,-0.509822,45,129
0,0,0,0,1,2,0,4,0,0,1,0,0,1,1,3,0,0,0,0,-0.485835,46,140
1,0,0,0,0,0,4,2,0,0,0,1,0,2,0,0,0,0,0,3,-0.537523,48,168
0,0,0,1,0,0,6,0,0,0,0,2,0,1,0,0,0,0,3,0,-0.399315,49,172
0,0,0,1,0,0,0,4,2,0,0,1,0,1,1,0,3,0,0,0,-0.197047,50,154
1,0,0,0,0,0,0,2,2,2,0,0,0,1,2,0,0,0,0,3,-0.463963,51,155
0,0,0,1,0,2,2,0,2,0,1,0,1,0,1,2,0,1,0,0,-0.301819,52,76
0,0,0,1,0,2,0,2,2,0,1,1,1,0,0,0,0,1,2,0,-0.160143,53,59
1,0,0,0,0,0,0,2,4,0,1,1,1,0,0,0,2,0,1,0,-0.646186,54,38
0,0,0,1,0,0,0,6,0,0,2,0,1,0,0,0,0,3,0,0,-0.228640,55,210
0,0,0,0,1,2,0,2,2,0,1,1,0,0,1,0,3,0,0,0,-0.600815,56,50
0,0,0,0,1,4,0,0,2,0,2,0,1,0,0,0,0,3,0,0,-0.576001,57,176
0,0,0,0,1,0,2,2,2,0,1,1,0,1,0,1,0,0,2,0,-0.755404,58,144
0,0,0,0,1,0,0,4,2,0,2,0,0,0,1,3,0,0,0,0,-0.633243,59,34
1,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,0,0,0,3,-0.475369,60,41
0,0,0,0,1,2,0,0,4,0,1,1,0,0,1,0,1,0,2,0,-0.725812,61,167
0,0,0,1,0,2,0,2,2,0,1,1,0,1,0,0,1,0,0,2,-0.248366,62,60
0,0,0,1,0,0,2,0,4,0,0,0,3,0,0,0,0,0,2,1,-0.360776,63,92
0,0,0,0,1,0,2,2,0,2,0,1,1,1,0,1,0,2,0,0,-0.677767,64,147
0,0,1,0,0,0,2,0,0,4,1,0,2,0,0,0,0,2,1,0,-0.147261,65,45
1,0,0,0,0,0,4,0,2,0,2,0,0,1,0,3,0,0,0,0,-0.708124,66,68
0,0,0,1,0,2,0,0,4,0,0,0,1,2,0,2,1,0,0,0,-0.327654,67,69
0,0,0,0,1,2,0,0,4,0,0,2,0,1,0,0,1,0,2,0,-0.750037,68,159
1,0,0,0,0,0,4,2,0,0,0,1,1,1,0,0,2,0,0,1,-0.639366,69,178
0,0,0,1,0,0,0,4,2,0,0,1,1,1,0,1,0,0,2,0,-0.220720,70,26
0,0,0,0,1,2,0,0,4,0,1,2,0,0,0,0,3,0,0,0,-0.692970,71,198
1,0,0,0,0,0,0,2,2,2,0,0,1,2,0,1,0,2,0,0,-0.516813,72,169
0,0,1,0,0,2,0,2,0,2,0,0,0,2,1,2,0,1,0,0,0.136468,73,53
1,0,0,0,0,0,2,0,2,2,1,0,0,0,2,0,0,1,2,0,-0.635622,74,48
0,0,1,0,0,0,0,2,2,2,1,2,0,0,0,0,0,0,3,0,0.018610,75,64
0,0,0,1,0,0,4,0,2,0,0,0,2,1,0,3,0,0,0,0,-0.386745,76,78
1,0,0,0,0,0,2,2,2,0,1,1,0,1,0,0,0,1,0,2,-0.536689,77,49
0,0,0,1,0,2,0,2,0,2,1,0,1,1,0,2,1,0,0,0,-0.240585,78,65
1,0,0,0,0,2,0,0,2,2,0,0,2,1,0,0,0,0,3,0,-0.524690,79,196
1,0,0,0,0,0,2,2,2,0,2,0,1,0,0,2,0,1,0,0,-0.637549,80,18
0,0,0,0,1,0,0,4,2,0,0,1,0,2,0,0,0,2,1,0,-0.657142,81,17
1,0,0,0,0,0,2,4,0,0,1,0,2,0,0,1,0,0,2,0,-0.538202,82,79
1,0,0,0,0,0,0,2,0,4,0,1,0,0,2,0,1,2,0,0,-0.484390,83,23
0,0,0,1,0,0,0,6,0,0,0,1,0,1,1,0,1,0,2,0,-0.166144,84,121
0,0,1,0,0,2,0,2,2,0,0,1,0,2,0,1,0,0,0,2,0.117878,85,42
0,0,0,0,1,2,2,0,0,2,2,1,0,0,0,0,0,0,1,2,-0.725950,86,156
0,0,0,0,1,6,0,0,0,0,1,0,0,1,1,2,0,0,0,1,-0.390139,87,150
0,0,1,0,0,0,4,0,2,0,3,0,0,0,0,1,2,0,0,0,-0.303822,88,54
0,0,0,1,0,0,0,2,4,0,1,0,1,1,0,0,0,1,2,0,-0.290238,89,21
0,0,0,0,1,0,0,0,2,4,2,0,0,0,1,3,0,0,0,0,-0.667799,90,86
1,0,0,0,0,0,2,2,2,0,2,0,0,1,0,2,1,0,0,0,-0.677819,91,25
1,0,0,0,0,0,0,2,4,0,0,0,1,0,2,0,0,0,1,2,-0.630286,92,55
1,0,0,0,0,0,2,4,0,0,0,1,2,0,0,3,0,0,0,0,-0.504443,93,100
0,0,0,0,1,2,0,0,4,0,1,0,1,0,1,0,0,2,0,1,-0.604392,94,95
1,0,0,0,0,0,0,4,2,0,1,0,0,0,2,0,1,0,2,0,-0.589244,95,164
0,0,1,0,0,2,0,4,0,0,1,0,1,0,1,0,3,0,0,0,-0.029177,96,105
0,0,1,0,0,0,2,0,2,2,0,1,0,0,2,0,0,3,0,0,-0.069004,97,145
0,0,0,1,0,0,4,2,0,0,1,0,2,0,0,2,1,0,0,0,-0.349976,98,43
0,0,1,0,0,0,4,2,0,0,0,0,0,1,2,1,0,0,0,2,-0.053077,99,85
1,0,0,0,0,0,2,2,2,0,0,1,1,1,0,0,2,1,0,0,-0.637098,100,157
0,0,0,0,1,0,2,4,0,0,1,0,0,0,2,0,3,0,0,0,-0.742877,101,190
0,0,0,1,0,0,0,0,2,4,1,2,0,0,0,0,0,2,0,1,-0.387770,102,67
1,0,0,0,0,0,4,2,0,0,2,0,1,0,0,0,1,0,2,0,-0.691382,103,80
0,1,0,0,0,0,2,0,0,4,0,0,1,1,1,0,1,2,0,0,0.070189,105,594
1,0,0,0,0,0,2,0,2,2,0,1,1,0,1,1,0,0,0,2,-0.564507,106,194
0,0,0,1,0,0,0,0,6,0,0,1,1,0,1,0,0,3,0,0,-0.376511,107,191
0,0,1,0,0,0,0,4,2,0,1,1,0,0,1,0,0,0,1,2,0.071457,108,107
1,0,0,0,0,2,2,2,0,0,0,0,2,1,0,3,0,0,0,0,-0.493760,109,28
0,0,0,1,0,0,2,4,0,0,0,2,1,0,0,2,0,0,1,0,-0.272539,110,97
0,0,1,0,0,2,0,0,4,0,0,0,1,2,0,0,0,0,3,0,-0.016624,111,63
0,0,0,0,1,0,0,2,2,2,0,0,1,1,1,3,0,0,0,0,-0.633105,112,177
0,0,0,0,1,0,0,6,0,0,0,1,2,0,0,0,2,1,0,0,-0.630748,113,188
0,0,0,1,0,2,2,0,2,0,1,0,2,0,0,0,0,3,0,0,-0.331195,114,161
0,0,0,0,1,4,0,0,0,2,1,0,0,0,2,1,2,0,0,0,-0.540955,115,109
1,0,0,0,0,0,2,2,0,2,0,2,1,0,0,0,2,0,1,0,-0.671552,116,19
0,1,0,0,0,4,0,0,2,0,0,1,1,1,0,1,0,0,0,2,0.304510,117,151
0,0,1,0,0,0,0,2,2,2,0,0,2,0,1,0,0,0,2,1,-0.057154,118,61
0,0,0,0,1,4,0,2,0,0,0,2,0,1,0,0,0,2,1,0,-0.638157,119,589
0,0,1,0,0,0,0,2,2,2,0,1,2,0,0,0,0,0,0,3,0.058201,120,205
0,0,0,1,0,2,2,2,0,0,0,2,0,1,0,3,0,0,0,0,-0.176675,121,213
0,0,0,1,0,0,0,0,2,4,0,1,1,1,0,0,1,2,0,0,-0.352209,123,56
0,0,1,0,0,0,2,0,2,2,0,0,0,2,1,1,0,0,2,0,-0.116314,124,580
0,0,0,0,1,2,0,0,4,0,0,0,2,0,1,0,0,0,0,3,-0.651921,125,75
0,0,1,0,0,2,0,0,2,2,0,0,0,1,2,0,0,1,2,0,-0.096999,126,670
1,0,0,0,0,2,2,0,2,0,1,0,1,1,0,0,0,2,1,0,-0.583147,127,180
0,0,1,0,0,0,0,4,0,2,0,1,2,0,0,0,0,0,3,0,0.035365,128,40
0,0,0,1,0,0,2,0,4,0,1,0,0,1,1,1,2,0,0,0,-0.450625,129,646
1,0,0,0,0,2,2,2,0,0,1,1,0,0,1,0,2,1,0,0,-0.531212,130,218
0,0,1,0,0,2,0,2,2,0,0,0,0,2,1,0,0,2,0,1,0.039329,131,20
0,0,1,0,0,0,4,0,2,0,0,0,1,0,2,1,0,0,2,0,-0.169743,132,731
1,0,0,0,0,0,2,0,0,4,2,0,0,1,0,0,0,0,3,0,-0.597170,133,723
1,0,0,0,0,2,0,4,0,0,0,1,1,0,1,0,0,1,2,0,-0.388933,134,37
0,0,0,0,1,0,4,0,2,0,1,1,1,0,0,0,0,0,1,2,-0.845787,135,31
0,0,0,1,0,0,0,2,0,4,0,0,2,1,0,0,0,0,1,2,-0.292705,136,733
0,0,1,0,0,4,0,0,2,0,1,2,0,0,0,0,1,0,2,0,0.032328,137,183
0,0,1,0,0,0,6,0,0,0,0,1,1,0,1,0,1,2,0,0,-0.182609,138,118
0,0,1,0,0,0,0,2,4,0,1,1,0,1,0,1,0,0,0,2,0.057289,139,10
0,0,0,1,0,4,2,0,0,0,1,1,1,0,0,1,2,0,0,0,-0.263407,140,189
0,0,1,0,0,2,0,2,0,2,2,1,0,0,0,0,0,0,0,3,0.093075,141,625
0,0,0,0,1,0,2,2,2,0,0,0,1,0,2,0,1,2,0,0,-0.720085,142,171
0,1,0,0,0,2,2,0,2,0,2,0,1,0,0,0,0,0,3,0,0.119164,143,246
0,0,0,1,0,0,2,4,0,0,0,1,0,2,0,2,0,0,0,1,-0.161508,144,82
1,0,0,0,0,0,0,2,2,2,1,0,1,1,0,0,2,0,0,1,-0.573591,145,662
0,0,0,1,0,0,0,2,2,2,0,1,0,0,2,0,0,0,1,2,-0.216954,146,219
1,0,0,0,0,2,0,0,2,2,0,0,0,1,2,0,2,0,0,1,-0.530730,147,680
1,0,0,0,0,2,2,0,2,0,0,1,0,0,2,2,0,0,1,0,-0.487571,148,148
1,0,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0,0,0,3,-0.650964,149,84
0,1,0,0,0,0,0,2,2,2,1,0,1,1,0,0,1,0,2,0,0.085561,150,15
0,0,1,0,0,2,0,2,2,0,1,1,0,0,1,0,0,1,0,2,0.010866,151,226
0,1,0,0,0,0,2,2,2,0,1,0,0,1,1,0,1,0,2,0,0.110876,152,240
0,1,0,0,0,0,2,2,0,2,0,1,0,1,1,0,0,0,0,3,0.237475,153,214
0,0,0,0,1,0,0,2,2,2,1,2,0,0,0,0,1,0,0,2,-0.839876,154,712
0,0,1,0,0,0,0,0,2,4,1,0,2,0,0,2,0,1,0,0,-0.101811,155,360
1,0,0,0,0,0,0,2,2,2,0,0,2,1,0,3,0,0,0,0,-0.499002,156,206
1,0,0,0,0,2,2,0,2,0,1,1,0,1,0,2,1,0,0,0,-0.486629,157,192
1,0,0,0,0,4,0,0,2,0,0,1,1,1,0,1,0,0,2,0,-0.406492,158,255
0,0,0,0,1,4,2,0,0,0,1,1,1,0,0,0,0,0,3,0,-0.618303,159,248
0,0,1,0,0,2,0,4,0,0,0,1,0,2,0,2,0,0,0,1,0.170031,160,39
1,0,0,0,0,0,0,6,0,0,0,1,0,1,1,0,0,1,2,0,-0.376503,161,24
0,0,1,0,0,4,0,2,0,0,1,0,0,1,1,0,1,0,0,2,0.082415,162,201
0,1,0,0,0,2,0,0,4,0,0,1,1,0,1,0,3,0,0,0,0.113078,163,225
0,0,1,0,0,0,2,2,2,0,2,0,0,0,1,0,1,2,0,0,-0.229334,164,239
0,1,0,0,0,4,2,0,0,0,0,0,0,2,1,0,2,1,0,0,0.203015,165,9
0,0,0,1,0,0,0,2,4,0,1,0,0,2,0,2,0,0,0,1,-0.261956,166,228
1,0,0,0,0,2,2,0,0,2,1,0,1,1,0,0,0,1,0,2,-0.497704,167,186
0,0,0,0,1,0,2,2,0,2,1,0,1,1,0,0,1,0,0,2,-0.653999,168,217
0,0,1,0,0,0,2,0,4,0,1,1,0,1,0,2,1,0,0,0,-0.147908,169,52
1,0,0,0,0,4,0,0,2,0,0,1,0,0,2,1,0,0,2,0,-0.323830,170,223
0,0,0,1,0,2,2,0,2,0,1,0,2,0,0,0,0,2,1,0,-0.298654,171,231
1,0,0,0,0,4,0,2,0,0,1,0,0,2,0,1,0,0,2,0,-0.383438,172,163
0,0,1,0,0,2,0,2,0,2,1,0,0,1,1,0,0,0,3,0,0.044653,173,237
1,0,0,0,0,0,4,0,2,0,0,0,0,1,2,1,0,0,0,2,-0.648689,174,647
0,0,1,0,0,4,2,0,0,0,2,0,0,0,1,1,0,0,0,2,0.058800,175,238
0,0,1,0,0,2,0,2,2,0,0,1,1,1,0,0,0,1,2,0,0.054930,176,187
1,0,0,0,0,2,0,0,2,2,0,0,1,2,0,0,0,0,3,0,-0.432583,177,108
0,0,1,0,0,2,0,4,0,0,0,1,0,0,2,0,2,1,0,0,0.101402,178,232
1,0,0,0,0,0,2,2,0,2,0,0,0,1,2,0,2,0,0,1,-0.519140,179,7
0,1,0,0,0,4,0,0,2,0,0,2,1,0,0,0,0,0,2,1,0.265376,180,243
1,0,0,0,0,2,0,2,2,0,2,1,0,0,0,0,0,2,0,1,-0.461919,181,208
1,0,0,0,0,0,0,0,4,2,0,0,1,0,2,0,3,0,0,0,-0.577796,182,315
0,0,0,0,1,0,4,0,2,0,1,0,1,1,0,0,1,0,2,0,-0.877174,183,216
0,1,0,0,0,0,0,0,2,4,0,0,0,1,2,0,1,0,2,0,-0.012346,184,267
0,1,0,0,0,2,4,0,0,0,0,2,1,0,0,1,0,2,0,0,0.141111,185,742
0,1,0,0,0,0,0,6,0,0,1,0,0,0,2,0,0,3,0,0,0.213730,186,247
0,0,0,1,0,4,0,0,2,0,0,1,1,1,0,0,0,0,3,0,-0.274535,187,286
1,0,0,0,0,2,2,2,0,0,0,1,0,2,0,1,2,0,0,0,-0.557497,188,235
0,0,0,0,1,2,2,0,0,2,0,1,1,1,0,2,0,0,1,0,-0.817216,189,241
0,0,0,1,0,0,0,6,0,0,1,1,1,0,0,0,0,3,0,0,-0.161103,190,197
0,0,0,0,1,2,4,0,0,0,1,0,1,0,1,2,0,0,1,0,-0.719217,191,259
0,0,0,1,0,2,2,2,0,0,2,0,0,1,0,0,2,1,0,0,-0.295178,192,279
0,0,0,1,0,2,0,0,0,4,1,0,0,1,1,0,2,0,0,1,-0.312405,193,96
1,0,0,0,0,2,2,2,0,0,1,0,0,1,1,2,0,1,0,0,-0.517966,194,300
0,0,0,1,0,0,2,2,2,0,1,1,1,0,0,0,0,0,3,0,-0.328666,195,277
0,0,0,0,1,4,2,0,0,0,0,0,1,2,0,1,0,0,0,2,-0.642683,196,234
0,1,0,0,0,2,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0.175905,197,242
1,0,0,0,0,2,0,2,0,2,0,0,1,2,0,0,1,0,2,0,-0.479041,198,77
1,0,0,0,0,0,2,0,0,4,1,0,1,1,0,0,2,0,1,0,-0.608999,199,741
0,0,0,0,1,0,0,2,2,2,1,1,1,0,0,3,0,0,0,0,-0.658480,200,685
0,0,0,1,0,2,0,0,2,2,1,0,1,1,0,2,0,0,0,1,-0.198082,201,260
0,1,0,0,0,4,0,0,0,2,1,2,0,0,0,0,3,0,0,0,0.199189,202,280
0,0,1,0,0,2,0,2,0,2,2,1,0,0,0,0,0,0,2,1,0.028278,203,262
1,0,0,0,0,0,2,2,2,0,1,2,0,0,0,0,0,0,1,2,-0.604978,204,254
0,0,0,0,1,2,2,0,2,0,1,0,0,0,2,2,0,0,1,0,-0.675732,205,334
0,0,0,0,1,2,0,0,4,0,0,1,1,0,1,0,1,0,0,2,-0.710807,206,131
0,0,1,0,0,0,2,0,2,2,1,0,1,0,1,0,0,0,3,0,-0.115665,207,211
0,0,0,1,0,0,0,0,2,4,0,0,1,2,0,0,1,2,0,0,-0.315018,208,245
1,0,0,0,0,0,2,0,4,0,0,1,0,0,2,0,3,0,0,0,-0.670894,209,275
0,0,0,1,0,0,0,0,4,2,1,0,1,1,0,2,0,1,0,0,-0.361539,210,316
1,0,0,0,0,0,4,0,0,2,0,0,1,1,1,1,0,0,0,2,-0.568020,211,229
0,1,0,0,0,2,2,2,0,0,0,1,1,0,1,0,1,0,0,2,0.159317,212,222
0,1,0,0,0,0,2,0,4,0,1,0,0,0,2,0,0,2,0,1,0.032655,213,215
0,0,0,1,0,2,0,2,2,0,1,2,0,0,0,0,0,0,2,1,-0.223682,214,253
1,0,0,0,0,0,0,2,2,2,2,0,0,0,1,0,1,2,0,0,-0.613797,215,292
0,1,0,0,0,2,2,0,0,2,0,0,1,1,1,0,0,1,0,2,0.164542,216,230
1,0,0,0,0,2,2,0,0,2,1,1,1,0,0,0,2,1,0,0,-0.515835,217,321
0,1,0,0,0,0,2,0,2,2,0,0,0,1,2,1,0,0,2,0,0.062799,218,35
0,0,1,0,0,4,0,0,2,0,0,3,0,0,0,1,2,0,0,0,-0.038913,219,285
1,0,0,0,0,0,0,2,0,4,0,2,0,0,1,0,2,0,0,1,-0.478606,220,337
1,0,0,0,0,2,0,0,2,2,0,2,0,1,0,0,0,2,1,0,-0.448152,221,343
